conversation_id,turn_id,generated
422,30,"Hello, how did you feel about the article?"
422,31,"Hello, how did you feel about the article?"
422,32,"Hello, how did you feel about the article?"
422,33,"Hello, how did you feel about the article?"
422,34,How do you feel about this article?
422,35,"Hello, how did you feel about the article?"
422,36,How do you feel about this article?
422,37,How do you feel about this article?
422,38,How do you feel about this article?
423,1,Agreed. What did you think of the sibling that eventually got his masters and now helps kids in similar situations?
423,2,Agreed. What did you think of the sibling that eventually got his masters and now helps kids in similar situations?
423,3,I think its amazing how he turned his life around. A true inspiration
423,4,Agreed. What did you think of the sibling that eventually got his masters and now helps kids in similar situations?
423,5,how did you feel about this article?
423,6,"Hello, how did you feel about the article?"
423,7,how did you feel about this article?
423,8,how did you feel about this article?
423,9,how did you feel about this article?
423,10,how did you feel about this article?
423,11,how did you feel about this article?
423,12,how did you feel about this article?
423,13,how did you feel about this article?
423,14,I really am not sure how I feel about this article. I think that parents in this situation need to face some type of punishment.
423,15,I really am not sure how I feel about this article. I think that parents in this situation need to face some type of punishment.
423,16,I really am not sure how I feel about this article. I think that parents in this situation need to face some type of punishment.
423,17,I really am not sure how I feel about this article. I think that parents in this situation need to face some type of punishment.
423,18,how did you feel about this article?
423,19,"It's definitely really sad to read, considering everything they're all going through. What did you think?"
423,20,I really am not sure how I feel about this article. I think that parents in this situation need to face some type of punishment.
